0 0 0
0.0125 0 0
0.025 0 0
0.0375 0 0
0.05 0 0
0.0625 0 0
0.075 0 0
0.0875 0 0
0.1 0 0
0.1125 0 0
0.125 0 0
0.1375 0 0
0.15 0 0
0.1625 0 1.11022e-16
0.175 0 0
0.1875 0 0
0.2 0 0
0.2125 0 1.11022e-16
0.225 0 0
0.2375 0 0
0.25 0 0
0.2625 0 0
0.275 0 0
0.2875 0 0
0.3 0 0
0.3125 0 0
0.325 0 1.11022e-16
0.3375 0 0
0.35 0 0
0.3625 0 0
0.375 0 0
0.3875 0 0
0.4 0 0
0.4125 0 1.11022e-16
0.425 0 1.11022e-16
0.4375 0 0
0.45 0 0
0.4625 0 0
0.475 0 0
0.4875 0 0
0.5 0 0
0.5125 0 0
0.525 0 0
0.5375 0 0
0.55 0 0
0.5625 0 0
0.575 0 0
0.5875 0 0
0.6 0 0
0.6125 0 0
0.625 0 0
0.6375 0 2.22045e-16
0.65 0 2.22045e-16
0.6625 0 0
0.675 0 0
0.6875 0 3.33067e-16
0.7 0 0
0.7125 0 3.33067e-16
0.725 0 0
0.7375 0 3.33067e-16
0.75 0 0
0.7625 0 0
0.775 0 0
0.7875 0 3.33067e-16
0.8 0 0
0.8125 0 0
0.825 0 3.33067e-16
0.8375 0 3.88578e-16
0.85 0 3.88578e-16
0.8625 0 0
0.875 0 0
0.8875 0 4.44089e-16
0.9 0 0
0.9125 0 0
0.925 0 4.44089e-16
0.9375 0 4.44089e-16
0.95 0 0
0.9625 0 0
0.975 0 0
0.9875 0 4.44089e-16
1 0 0
0 0.0002 0
0.0125 0.0002 6.64765e-08
0.025 0.0002 1.3285e-07
0.0375 0.0002 1.9902e-07
0.05 0.0002 2.64882e-07
0.0625 0.0002 3.30336e-07
0.075 0.0002 3.9528e-07
0.0875 0.0002 4.59615e-07
0.1 0.0002 5.23241e-07
0.1125 0.0002 5.86061e-07
0.125 0.0002 6.47976e-07
0.1375 0.0002 7.08893e-07
0.15 0.0002 7.68717e-07
0.1625 0.0002 8.27355e-07
0.175 0.0002 8.84718e-07
0.1875 0.0002 9.40716e-07
0.2 0.0002 9.95264e-07
0.2125 0.0002 1.04828e-06
0.225 0.0002 1.09967e-06
0.2375 0.0002 1.14938e-06
0.25 0.0002 1.1973e-06
0.2625 0.0002 1.24339e-06
0.275 0.0002 1.28755e-06
0.2875 0.0002 1.32973e-06
0.3 0.0002 1.36986e-06
0.3125 0.0002 1.40788e-06
0.325 0.0002 1.44373e-06
0.3375 0.0002 1.47735e-06
0.35 0.0002 1.50869e-06
0.3625 0.0002 1.53771e-06
0.375 0.0002 1.56435e-06
0.3875 0.0002 1.58859e-06
0.4 0.0002 1.61037e-06
0.4125 0.0002 1.62967e-06
0.425 0.0002 1.64646e-06
0.4375 0.0002 1.66071e-06
0.45 0.0002 1.6724e-06
0.4625 0.0002 1.68151e-06
0.475 0.0002 1.68802e-06
0.4875 0.0002 1.69194e-06
0.5 0.0002 1.69324e-06
0.5125 0.0002 1.69194e-06
0.525 0.0002 1.68802e-06
0.5375 0.0002 1.68151e-06
0.55 0.0002 1.6724e-06
0.5625 0.0002 1.66071e-06
0.575 0.0002 1.64646e-06
0.5875 0.0002 1.62967e-06
0.6 0.0002 1.61037e-06
